,time,A0,A1,A2
1039,32.01,78,324,282
1040,32.04,72,325,282
1041,32.07,77,325,282
1042,32.11,78,324,282
1043,32.14,76,325,282
1044,32.17,79,324,283
1045,32.20,76,320,282
1046,32.23,78,324,283
1047,32.26,79,327,282
1048,32.29,77,324,282
1049,32.32,74,324,282
1050,32.35,77,325,282
1051,32.39,79,324,287
1052,32.42,76,324,282
1053,32.45,78,324,284
1054,32.48,75,320,282
1055,32.51,78,324,283
1056,32.54,87,326,282
1057,32.57,77,324,282
1058,32.60,76,324,282
1059,32.63,77,324,282
1060,32.67,79,324,287
1061,32.70,76,327,282
1062,32.73,78,324,284
1063,32.76,74,326,282
1064,32.79,78,324,282
1065,32.82,68,325,282
1066,32.85,77,324,282
1067,32.88,79,324,287
1068,32.92,76,325,282
1069,32.95,78,324,285
1070,32.98,75,316,282
1071,33.01,78,324,283
1072,33.04,90,326,282
1073,33.07,77,324,282
1074,33.10,78,324,282
1075,33.13,76,324,282
1076,33.17,79,324,280
1077,33.20,76,320,282
1078,33.23,78,324,283
1079,33.26,87,326,282
1080,33.29,77,324,282
1081,33.32,77,324,282
1082,33.35,76,325,282
1083,33.38,79,324,287
1084,33.42,76,326,282
1085,33.45,78,324,285
1086,33.48,74,320,282
1087,33.51,78,324,283
1088,33.54,87,326,282
1089,33.57,77,325,282
1090,33.60,74,324,282
1091,33.63,76,325,282
1092,33.67,79,324,280
1093,33.70,76,324,282
1094,33.73,78,324,284
1095,33.76,74,324,282
1096,33.79,78,324,283
1097,33.82,80,325,282
1098,33.85,77,324,282
1099,33.88,78,324,282
1100,33.91,76,324,282
1101,33.95,79,324,276
1102,33.98,76,331,282
1103,34.01,78,324,284
1104,34.04,74,327,282
1105,34.07,77,324,282
1106,34.10,70,325,282
1107,34.13,77,324,282
1108,34.16,78,324,287
1109,34.20,76,324,282
1110,34.23,78,324,285
1111,34.26,74,320,282
1112,34.29,77,324,282
1113,34.32,76,325,282
1114,34.35,77,324,282
1115,34.38,79,324,283
1116,34.41,76,324,282
1117,34.45,78,324,282
1118,34.48,76,314,282
1119,34.51,78,324,283
1120,34.54,87,326,282
1121,34.57,77,324,282
1122,34.60,76,324,282
1123,34.63,76,324,282
1124,34.66,78,324,287
1125,34.69,76,325,282
1126,34.72,78,324,285
1127,34.76,74,324,282
1128,34.79,78,324,283
1129,34.82,80,326,282
1130,34.85,77,324,282
1131,34.88,76,324,282
1132,34.91,77,324,282
1133,34.94,78,324,274
1134,34.97,76,324,282
1135,35.01,78,324,285
1136,35.04,74,324,282
1137,35.07,78,324,283
1138,35.10,84,326,282
