Time,D0,D1,D2
181.30,464,654,574
181.34,455,651,571
181.37,454,652,573
181.40,463,656,589
181.44,465,655,575
181.47,455,651,571
181.50,453,651,572
181.54,458,657,583
181.57,473,659,578
181.60,457,652,572
181.64,454,651,571
181.67,454,652,574
181.70,465,636,588
181.74,465,655,575
181.77,456,652,571
181.80,454,651,571
181.84,455,653,576
181.87,467,665,588
181.90,462,654,575
181.94,453,651,571
181.97,452,651,573
182.00,454,654,576
182.04,465,646,590
182.07,465,656,577
182.10,454,652,573
182.14,451,651,571
182.17,451,652,574
182.20,457,660,567
182.24,466,658,579
182.27,455,652,573
