,time_A,A0,A1,A2,time_B,B0,B1,B2,time_C,C0,C1,C2,time_D,D0,D1,D2
4577,143.81,48,368,102,148.69,143,284,106,143.81,51,134,360,143.81,33,255,107
4578,143.84,48,368,103,148.72,143,284,106,143.84,51,134,360,143.84,33,255,107
4579,143.88,48,367,103,148.76,143,284,106,143.88,51,134,360,143.88,33,255,107
4580,143.91,48,367,103,148.79,143,284,106,143.91,51,134,361,143.91,33,255,107
4581,143.94,48,368,103,148.82,143,284,106,143.94,51,134,361,143.94,33,255,107
4582,143.97,48,368,103,148.86,143,284,106,143.97,51,134,361,143.97,34,255,107
4583,144.00,48,367,103,148.89,143,284,106,144.00,51,134,360,144.00,33,255,107
4584,144.04,48,367,103,148.92,143,284,106,144.04,52,134,361,144.04,33,255,107
4585,144.07,48,368,103,148.96,143,284,106,144.07,51,134,360,144.07,33,255,107
4586,144.10,48,367,103,148.99,143,283,106,144.10,52,134,360,144.10,33,255,107
4587,144.13,48,367,103,149.02,143,284,106,144.13,52,134,361,144.13,33,255,107
4588,144.16,48,367,103,149.06,143,284,106,144.16,52,134,360,144.16,33,254,107
4589,144.20,48,367,103,149.09,143,284,106,144.20,51,134,361,144.20,33,255,107
4590,144.23,48,367,103,149.12,143,284,106,144.23,52,134,360,144.23,33,255,107
4591,144.26,48,368,103,149.16,143,284,106,144.26,51,134,360,144.26,33,255,107
4592,144.29,48,367,103,149.19,143,284,106,144.29,51,134,361,144.29,33,255,107
4593,144.33,48,368,103,149.22,143,284,106,144.33,52,134,360,144.33,33,255,107
4594,144.36,48,367,103,149.26,143,284,106,144.36,52,134,361,144.36,33,255,107
4595,144.39,48,367,103,149.29,143,284,106,144.39,52,134,361,144.39,33,255,107
4596,144.42,48,367,103,149.32,143,284,106,144.42,52,134,360,144.42,33,255,107
4597,144.46,48,367,103,149.36,143,284,106,144.46,51,134,361,144.46,33,255,107
4598,144.49,48,367,103,149.39,143,284,106,144.49,51,134,361,144.49,33,255,107
4599,144.52,48,367,103,149.42,143,284,106,144.52,51,134,360,144.52,33,254,107
4600,144.55,48,367,103,149.46,143,284,106,144.55,51,134,360,144.55,33,255,107
4601,144.58,48,367,103,149.49,143,284,106,144.58,52,134,361,144.58,33,254,107
4602,144.62,48,367,103,149.52,143,284,106,144.62,51,134,361,144.62,33,255,107
4603,144.65,48,367,103,149.55,143,284,106,144.65,51,134,360,144.65,33,255,107
4604,144.68,48,367,103,149.59,143,284,106,144.68,51,134,360,144.68,33,255,107
4605,144.71,48,367,103,149.62,143,284,106,144.71,51,134,360,144.71,33,254,107
4606,144.75,48,367,103,149.66,143,284,106,144.75,51,134,360,144.75,33,255,107
4607,144.78,48,367,103,149.69,143,284,106,144.78,52,134,361,144.78,34,255,107
4608,144.81,48,367,103,149.72,143,284,106,144.81,51,134,360,144.81,33,255,107
4609,144.84,48,367,103,149.75,143,284,106,144.84,52,134,360,144.84,33,255,107
4610,144.87,48,367,103,149.79,143,284,106,144.87,51,134,361,144.87,33,255,107
4611,144.91,48,367,103,149.82,143,284,106,144.91,51,134,360,144.91,33,254,107
4612,144.94,48,367,103,149.86,143,283,106,144.94,52,134,360,144.94,33,255,107
4613,144.97,48,368,103,149.89,143,284,106,144.97,51,134,360,144.97,33,255,107
4614,145.00,48,367,103,149.92,143,284,106,145.00,52,134,361,145.00,33,255,107
4615,145.04,48,368,103,149.95,143,284,106,145.04,51,134,360,145.04,33,255,107
4616,145.07,48,367,103,149.99,143,284,106,145.07,52,134,360,145.07,33,255,107
4617,145.10,48,367,103,150.02,143,284,106,145.10,51,134,360,145.10,33,255,107
4618,145.13,48,367,103,150.05,143,284,106,145.13,51,134,360,145.13,33,255,107
4619,145.16,48,367,103,150.09,143,284,106,145.16,51,134,361,145.16,33,255,107
4620,145.20,48,367,103,150.12,143,284,106,145.20,51,134,360,145.20,33,255,107
4621,145.23,48,367,103,150.15,143,284,106,145.23,52,134,360,145.23,33,255,107
4622,145.26,48,367,103,150.19,143,284,106,145.26,51,134,361,145.26,33,255,107
4623,145.29,48,367,103,150.22,143,284,106,145.29,52,134,361,145.29,33,255,107
4624,145.33,48,367,103,150.25,143,284,106,145.33,51,134,361,145.33,33,254,107
4625,145.36,48,367,103,150.29,143,284,106,145.36,51,134,361,145.36,33,255,107
4626,145.39,48,367,103,150.32,143,284,106,145.39,52,134,361,145.39,33,255,107
4627,145.42,48,367,103,150.35,143,284,106,145.42,51,134,361,145.42,33,255,107
4628,145.46,48,367,102,150.39,143,284,106,145.46,52,134,360,145.46,33,254,107
4629,145.49,48,367,103,150.42,143,283,106,145.49,51,134,360,145.49,33,254,107
4630,145.52,48,367,103,150.45,143,284,106,145.52,52,134,361,145.52,33,255,107
4631,145.55,48,367,103,150.49,143,284,106,145.55,51,134,360,145.55,33,255,107
4632,145.58,48,367,103,150.52,143,284,106,145.58,52,134,360,145.58,33,254,107
4633,145.62,48,367,103,150.55,143,284,106,145.62,51,134,360,145.62,33,255,107
4634,145.65,48,367,103,150.59,143,284,106,145.65,52,134,360,145.65,33,255,107
4635,145.68,48,367,103,150.62,143,284,106,145.68,51,134,361,145.68,33,255,107
4636,145.71,48,367,103,150.65,143,283,106,145.71,51,134,361,145.71,33,255,107
4637,145.74,48,367,103,150.69,143,284,106,145.74,51,134,361,145.74,33,255,107
4638,145.78,48,367,103,150.72,143,283,106,145.78,51,134,360,145.78,34,255,107
4639,145.81,48,367,103,150.75,143,283,106,145.81,51,134,361,145.81,33,254,107
4640,145.84,48,368,103,150.79,143,284,106,145.84,52,134,360,145.84,33,255,107
4641,145.87,48,367,103,150.82,143,283,106,145.87,52,134,360,145.87,33,255,107
4642,145.91,48,367,103,150.85,143,284,106,145.91,51,134,360,145.91,33,254,107
4643,145.94,48,367,103,150.89,143,284,106,145.94,51,134,360,145.94,33,254,107
4644,145.97,48,367,103,150.92,143,284,106,145.97,52,134,361,145.97,34,255,107
4645,146.00,48,367,103,150.95,143,284,106,146.00,52,134,360,146.00,33,254,107
4646,146.03,48,367,103,150.99,143,284,106,146.03,51,134,360,146.03,33,255,107
4647,146.07,48,367,103,151.02,143,284,106,146.07,51,134,360,146.07,33,254,107
4648,146.10,48,367,103,151.05,143,284,106,146.10,51,134,361,146.10,33,254,107
4649,146.13,48,367,103,151.09,143,284,106,146.13,51,134,360,146.13,33,254,107
4650,146.16,48,367,103,151.12,143,283,106,146.16,52,134,361,146.16,33,254,107
4651,146.20,47,367,102,151.15,143,283,106,146.20,51,134,361,146.20,33,254,107
4652,146.23,48,367,103,151.19,143,284,106,146.23,51,134,361,146.23,33,254,107
4653,146.26,48,367,103,151.22,143,284,106,146.26,51,134,360,146.26,33,255,107
4654,146.29,48,367,103,151.25,143,284,106,146.29,51,134,361,146.29,34,255,107
4655,146.33,48,367,103,151.29,143,283,106,146.33,51,134,361,146.33,33,254,107
4656,146.36,48,367,103,151.32,143,283,106,146.36,52,134,360,146.36,33,255,107
4657,146.39,48,367,103,151.35,143,283,106,146.39,51,134,361,146.39,33,254,107
4658,146.42,48,367,103,151.39,143,284,106,146.42,51,134,361,146.42,33,254,107
4659,146.45,48,367,103,151.42,143,283,106,146.45,51,134,361,146.45,33,254,107
4660,146.49,48,367,102,151.45,143,283,106,146.49,51,134,361,146.49,33,255,107
4661,146.52,48,367,103,151.49,143,283,106,146.52,51,134,361,146.52,33,254,107
4662,146.55,48,368,103,151.52,143,284,106,146.55,51,134,361,146.55,33,254,107
4663,146.58,48,367,103,151.55,143,284,106,146.58,52,134,361,146.58,33,254,107
4664,146.62,48,367,103,151.59,143,284,106,146.62,52,134,361,146.62,33,255,107
4665,146.65,48,367,103,151.62,143,284,106,146.65,51,134,360,146.65,33,254,107
4666,146.68,48,367,103,151.65,143,284,106,146.68,52,134,361,146.68,33,254,106
4667,146.71,48,368,103,151.69,143,283,106,146.71,51,134,361,146.71,34,254,107
4668,146.74,48,367,103,151.72,142,283,106,146.74,52,134,360,146.74,33,254,107
4669,146.78,48,367,103,151.75,143,283,106,146.78,51,134,361,146.78,33,254,107
4670,146.81,48,367,103,151.79,143,283,106,146.81,52,134,360,146.81,33,254,107
4671,146.84,48,367,103,151.82,143,283,106,146.84,51,134,361,146.84,33,254,107
4672,146.87,48,367,103,151.85,143,284,106,146.87,52,134,361,146.87,33,254,107
4673,146.91,48,367,103,151.88,142,283,106,146.91,51,134,361,146.91,33,254,107
4674,146.94,48,367,103,151.92,143,283,106,146.94,52,134,361,146.94,33,254,107
4675,146.97,48,367,103,151.95,143,283,106,146.97,51,134,361,146.97,33,254,107
4676,147.00,48,368,103,151.99,143,283,106,147.00,51,134,361,147.00,33,254,107
4677,147.03,48,367,103,152.02,143,284,106,147.03,51,134,361,147.03,33,254,107
4678,147.07,48,367,103,152.05,142,283,106,147.07,51,134,361,147.07,33,254,107
4679,147.10,48,368,103,152.08,143,283,106,147.10,52,134,361,147.10,33,254,107
4680,147.13,48,368,103,152.12,143,283,106,147.13,51,134,361,147.13,33,254,107
4681,147.16,48,367,103,152.15,143,283,106,147.16,51,134,360,147.16,33,254,107
4682,147.20,48,368,103,152.18,143,283,106,147.20,52,134,361,147.20,33,254,107
4683,147.23,48,367,103,152.22,143,283,106,147.23,51,134,361,147.23,33,255,107
4684,147.26,48,367,103,152.25,143,283,106,147.26,51,134,361,147.26,33,255,107
4685,147.29,48,367,103,152.28,143,283,106,147.29,51,134,361,147.29,33,255,107
4686,147.32,48,367,103,152.32,143,283,106,147.32,51,134,361,147.32,33,254,107
4687,147.36,48,367,103,152.35,143,283,106,147.36,52,134,361,147.36,33,254,107
4688,147.39,48,367,103,152.38,143,283,106,147.39,52,134,360,147.39,33,254,107
4689,147.42,48,367,103,152.42,143,283,106,147.42,51,134,361,147.42,33,254,107
4690,147.45,48,367,103,152.45,143,283,106,147.45,51,134,361,147.45,33,254,107
4691,147.49,48,367,103,152.48,142,283,106,147.49,52,134,360,147.49,33,254,107
4692,147.52,48,367,103,152.52,143,283,106,147.52,51,134,360,147.52,33,255,107
4693,147.55,48,367,103,152.55,143,283,106,147.55,51,134,361,147.55,33,254,107
4694,147.58,48,367,103,152.58,143,283,106,147.58,51,134,361,147.58,33,254,107
4695,147.61,48,367,103,152.62,143,283,106,147.61,52,134,361,147.61,33,254,107
4696,147.65,48,367,102,152.65,143,283,106,147.65,51,134,361,147.65,33,254,107
4697,147.68,48,367,103,152.68,143,283,106,147.68,52,134,360,147.68,33,254,107
4698,147.71,48,367,103,152.72,143,284,106,147.71,52,134,361,147.71,33,254,107
4699,147.74,48,367,103,152.75,143,284,106,147.74,51,134,361,147.74,33,254,107
4700,147.77,48,368,103,152.78,143,283,106,147.77,52,134,361,147.77,33,254,107
4701,147.81,48,367,103,152.82,142,283,106,147.81,52,134,361,147.81,33,254,107
4702,147.84,48,367,103,152.85,143,283,106,147.84,52,134,361,147.84,33,255,107
4703,147.87,48,367,103,152.88,143,283,106,147.87,52,134,361,147.87,33,254,107
4704,147.90,48,367,103,152.92,143,283,106,147.90,52,134,361,147.90,33,254,107
4705,147.94,48,367,103,152.95,143,284,106,147.94,52,134,361,147.94,33,254,107
4706,147.97,48,367,103,152.98,143,284,106,147.97,52,134,361,147.97,33,254,107
4707,148.00,48,367,103,153.02,143,284,106,148.00,51,134,361,148.00,33,254,107
4708,148.03,47,367,103,153.05,143,284,106,148.03,52,134,361,148.03,33,254,107
4709,148.07,48,368,103,153.08,143,283,106,148.07,51,134,361,148.07,33,254,107
4710,148.10,48,367,103,153.12,143,283,106,148.10,52,134,361,148.10,33,254,107
4711,148.13,48,367,103,153.15,143,283,106,148.13,51,134,361,148.13,33,254,107
4712,148.16,48,367,103,153.18,143,283,106,148.16,52,134,361,148.16,33,254,107
4713,148.20,48,367,103,153.22,143,283,106,148.20,52,134,361,148.20,33,254,107
4714,148.23,48,367,103,153.25,143,283,106,148.23,52,134,361,148.23,33,254,107
4715,148.26,48,368,103,153.28,143,283,106,148.26,52,134,361,148.26,33,255,107
4716,148.29,48,367,103,153.32,143,283,106,148.29,52,134,361,148.29,33,255,107
4717,148.32,48,367,103,153.35,143,283,106,148.32,52,134,361,148.32,33,254,107
4718,148.36,48,367,103,153.38,143,283,106,148.36,52,134,361,148.36,33,254,107
4719,148.39,48,368,103,153.41,142,283,106,148.39,52,134,361,148.39,33,254,107
4720,148.42,47,367,103,153.45,143,283,106,148.42,51,134,361,148.42,33,254,106
4721,148.45,48,368,103,153.48,143,283,106,148.45,52,134,360,148.45,33,254,107
4722,148.49,48,367,103,153.52,143,284,106,148.49,52,134,361,148.49,33,254,107
4723,148.52,48,367,103,153.55,143,283,106,148.52,51,134,361,148.52,33,254,107
4724,148.55,48,367,103,153.58,143,283,106,148.55,52,134,361,148.55,33,254,107
4725,148.58,48,367,103,153.62,143,284,106,148.58,52,134,361,148.58,33,254,107
4726,148.61,48,367,103,153.65,143,283,106,148.61,52,134,361,148.61,33,254,107
4727,148.65,48,368,103,153.68,143,283,106,148.65,52,134,361,148.65,33,254,107
4728,148.68,48,368,103,153.72,142,283,106,148.68,51,134,361,148.68,33,254,107
4729,148.71,48,367,103,153.75,143,283,106,148.71,52,134,361,148.71,33,254,107
4730,148.74,48,368,103,153.78,143,283,106,148.74,52,134,361,148.74,33,254,107
4731,148.77,47,367,103,153.82,143,283,106,148.77,51,134,361,148.77,33,254,107
4732,148.81,48,367,103,153.85,143,283,106,148.81,52,134,361,148.81,33,254,107
4733,148.84,48,367,103,153.88,143,283,106,148.84,51,134,361,148.84,33,254,107
4734,148.87,48,367,103,153.91,143,283,106,148.87,52,134,361,148.87,33,254,107
4735,148.90,48,367,103,153.95,143,283,106,148.90,52,134,361,148.90,33,254,107
4736,148.94,47,367,103,153.98,143,283,106,148.94,52,134,361,148.94,33,254,107
4737,148.97,48,367,103,154.01,143,283,106,148.97,52,134,361,148.97,33,254,107
4738,149.00,48,367,103,154.05,143,283,106,149.00,52,134,361,149.00,33,254,107
4739,149.03,48,367,103,154.08,143,283,106,149.03,51,134,361,149.03,33,254,107
4740,149.07,48,367,103,154.12,143,283,106,149.07,51,134,361,149.07,33,254,107
4741,149.10,48,368,103,154.15,143,283,106,149.10,52,134,361,149.10,33,254,107
4742,149.13,48,368,103,154.18,143,283,106,149.13,52,134,361,149.13,33,254,107
4743,149.16,48,368,103,154.21,143,283,106,149.16,52,134,361,149.16,34,254,107
4744,149.19,48,368,103,154.25,143,283,106,149.19,51,134,361,149.19,33,254,107
4745,149.23,48,367,103,154.28,143,283,106,149.23,52,134,361,149.23,33,254,107
4746,149.26,48,368,103,154.31,143,283,106,149.26,52,134,361,149.26,33,254,107
4747,149.29,48,368,103,154.35,143,283,106,149.29,52,134,361,149.29,33,254,107
4748,149.32,47,368,103,154.38,143,283,106,149.32,52,134,361,149.32,33,254,107
4749,149.36,48,367,103,154.41,143,283,106,149.36,51,134,361,149.36,33,254,107
4750,149.39,48,368,103,154.45,143,283,106,149.39,52,134,361,149.39,33,254,107
4751,149.42,48,367,103,154.48,143,283,106,149.42,52,134,361,149.42,33,254,107
4752,149.45,47,368,103,154.51,143,284,106,149.45,52,134,361,149.45,33,254,107
4753,149.48,47,368,103,154.55,143,283,106,149.48,52,134,361,149.48,33,254,107
4754,149.52,48,367,102,154.58,143,283,106,149.52,52,134,361,149.52,33,254,107
4755,149.55,48,368,103,154.61,143,283,106,149.55,51,134,361,149.55,33,254,107
4756,149.58,47,368,103,154.65,143,283,106,149.58,52,134,361,149.58,33,254,107
4757,149.61,48,368,103,154.68,143,283,106,149.61,52,134,361,149.61,34,254,107
4758,149.65,48,367,103,154.71,143,283,106,149.65,52,134,361,149.65,33,254,107
4759,149.68,48,368,103,154.75,143,284,106,149.68,52,134,361,149.68,33,254,107
4760,149.71,47,367,103,154.78,143,283,106,149.71,52,134,361,149.71,33,254,107
4761,149.74,47,367,103,154.81,143,283,106,149.74,52,134,361,149.74,33,254,107
4762,149.77,48,368,103,154.85,143,283,106,149.77,52,134,361,149.77,33,254,107
4763,149.81,48,368,103,154.88,142,283,106,149.81,51,134,361,149.81,33,254,107
4764,149.84,48,367,103,154.91,143,283,106,149.84,52,134,361,149.84,33,254,107
4765,149.87,47,368,103,154.95,143,283,106,149.87,52,134,361,149.87,33,254,107
4766,149.90,48,368,103,154.98,143,283,106,149.90,52,134,361,149.90,33,254,107
4767,149.94,47,367,103,155.01,143,283,106,149.94,52,134,361,149.94,33,254,107
4768,149.97,48,367,103,155.05,143,283,106,149.97,51,134,361,149.97,33,254,107
4769,150.00,48,368,103,155.08,143,283,106,150.00,52,134,361,150.00,33,254,107
4770,150.03,48,367,103,155.11,143,283,106,150.03,52,134,361,150.03,33,254,107
4771,150.07,48,367,103,155.15,143,283,106,150.07,52,134,361,150.07,33,254,107
4772,150.10,47,368,103,155.18,143,283,106,150.10,52,134,361,150.10,33,254,107
4773,150.13,47,368,103,155.21,143,283,106,150.13,52,134,361,150.13,33,254,107
4774,150.16,47,368,103,155.25,142,283,106,150.16,52,134,361,150.16,33,254,107
4775,150.19,48,367,103,155.28,143,283,106,150.19,52,134,361,150.19,33,254,107
4776,150.23,48,367,103,155.31,143,283,106,150.23,52,134,361,150.23,33,254,107
4777,150.26,48,367,103,155.35,143,284,106,150.26,52,134,361,150.26,33,254,107
4778,150.29,48,368,102,155.38,143,283,106,150.29,52,134,361,150.29,33,254,107
4779,150.32,47,368,103,155.41,143,283,106,150.32,52,134,361,150.32,33,254,107
4780,150.35,47,368,103,155.45,143,283,106,150.35,52,134,361,150.35,33,254,107
4781,150.39,48,368,103,155.48,143,283,106,150.39,52,134,361,150.39,33,254,107
4782,150.42,47,368,103,155.51,143,284,106,150.42,52,134,361,150.42,33,254,107
4783,150.45,48,368,103,155.55,143,283,106,150.45,52,134,361,150.45,33,254,107
4784,150.48,47,368,103,155.58,143,283,106,150.48,52,134,361,150.48,33,254,107
4785,150.52,47,367,103,155.61,143,283,106,150.52,52,134,361,150.52,33,254,107
4786,150.55,47,367,103,155.65,143,283,106,150.55,52,134,361,150.55,33,254,107
4787,150.58,47,368,103,155.68,143,283,106,150.58,52,134,361,150.58,33,254,107
4788,150.61,47,368,103,155.71,143,283,106,150.61,52,134,361,150.61,33,254,107
4789,150.65,48,368,103,155.75,143,283,106,150.65,52,134,361,150.65,33,254,107
4790,150.68,48,368,103,155.78,143,283,106,150.68,52,134,361,150.68,33,254,107
4791,150.71,47,367,103,155.81,142,283,106,150.71,52,134,361,150.71,33,254,107
4792,150.74,47,368,103,155.85,143,283,106,150.74,52,134,361,150.74,33,254,107
4793,150.77,48,368,103,155.88,142,283,106,150.77,52,134,361,150.77,33,254,107
4794,150.81,48,368,102,155.91,143,283,106,150.81,52,134,361,150.81,33,254,107
4795,150.84,47,367,103,155.94,143,283,106,150.84,52,134,361,150.84,33,254,107
4796,150.87,48,368,103,155.98,143,283,106,150.87,52,134,361,150.87,33,254,107
4797,150.90,48,367,102,156.01,143,284,106,150.90,52,134,361,150.90,33,254,107
4798,150.94,47,368,102,156.05,143,283,106,150.94,52,134,361,150.94,33,254,107
4799,150.97,48,368,103,156.08,143,283,106,150.97,52,134,361,150.97,33,254,107
4800,151.00,48,368,102,156.11,143,283,106,151.00,52,134,361,151.00,33,254,107
4801,151.03,47,367,103,156.14,143,283,106,151.03,52,134,361,151.03,33,254,107
4802,151.06,48,367,103,156.18,143,283,106,151.06,52,134,361,151.06,33,254,107
4803,151.10,48,367,103,156.21,143,283,106,151.10,52,134,361,151.10,33,254,107
4804,151.13,48,368,103,156.24,143,283,106,151.13,52,134,361,151.13,33,254,107
4805,151.16,48,367,103,156.28,143,283,106,151.16,52,134,361,151.16,33,254,107
4806,151.19,47,367,103,156.31,143,283,106,151.19,52,134,361,151.19,33,254,107
4807,151.23,47,367,103,156.34,143,283,106,151.23,52,134,361,151.23,33,254,107
4808,151.26,47,368,103,156.38,143,283,106,151.26,52,134,361,151.26,33,254,107
4809,151.29,47,368,103,156.41,143,283,106,151.29,52,134,361,151.29,33,254,107
4810,151.32,47,368,103,156.44,143,283,106,151.32,52,134,361,151.32,33,254,107
4811,151.35,47,368,102,156.48,143,283,106,151.35,52,134,361,151.35,33,254,107
4812,151.39,47,368,103,156.51,143,283,106,151.39,52,134,361,151.39,33,254,107
4813,151.42,47,367,103,156.54,143,283,106,151.42,52,134,361,151.42,33,254,107
4814,151.45,47,367,103,156.58,143,283,106,151.45,52,134,361,151.45,33,254,107
4815,151.48,47,367,103,156.61,143,283,106,151.48,52,134,361,151.48,33,254,107
4816,151.52,48,368,103,156.64,143,283,106,151.52,52,134,361,151.52,33,254,107
4817,151.55,47,367,103,156.68,143,283,106,151.55,52,134,361,151.55,33,254,107
4818,151.58,47,367,103,156.71,143,283,106,151.58,52,134,361,151.58,33,254,107
4819,151.61,48,367,103,156.74,143,283,106,151.61,52,134,361,151.61,33,254,107
4820,151.65,47,367,102,156.78,143,283,106,151.65,52,134,361,151.65,33,254,107
4821,151.68,48,368,103,156.81,143,283,106,151.68,52,134,361,151.68,33,254,107
4822,151.71,47,368,103,156.84,143,283,106,151.71,52,134,361,151.71,33,254,107
4823,151.74,47,367,102,156.88,143,283,106,151.74,52,134,361,151.74,33,254,107
4824,151.77,47,367,103,156.91,143,283,106,151.77,52,134,361,151.77,33,254,107
4825,151.80,48,368,103,156.94,143,283,106,151.80,52,134,361,151.80,33,254,107
4826,151.84,48,367,103,156.98,143,283,106,151.84,52,134,361,151.84,33,254,107
4827,151.87,48,367,102,157.01,143,283,106,151.87,52,134,361,151.87,33,254,107
4828,151.90,47,368,102,157.04,143,283,106,151.90,52,134,361,151.90,33,254,107
4829,151.93,47,367,103,157.08,143,283,106,151.93,52,134,361,151.93,33,254,107
